Municipality,Sex,Age,Age_num,Municipality_code,Municipality_name,Year,Population,County_code
K-1506 Molde,M,91 years,91,1506,Molde,2015,19,15
K-1506 Molde,M,92 years,92,1506,Molde,2015,17,15
K-1506 Molde,M,93 years,93,1506,Molde,2015,9,15
K-1506 Molde,M,94 years,94,1506,Molde,2015,13,15
K-1506 Molde,M,95 years,95,1506,Molde,2015,5,15
K-1506 Molde,M,96 years,96,1506,Molde,2015,3,15
K-1506 Molde,M,97 years,97,1506,Molde,2015,2,15
K-1506 Molde,M,98 years,98,1506,Molde,2015,2,15
K-1506 Molde,M,99 years,99,1506,Molde,2015,1,15
K-1506 Molde,M,100 years,100,1506,Molde,2015,1,15
K-1506 Molde,M,101 years,101,1506,Molde,2015,0,15
K-1506 Molde,M,102 years,102,1506,Molde,2015,0,15
K-1506 Molde,M,103 years,103,1506,Molde,2015,1,15
K-1506 Molde,M,104 years,104,1506,Molde,2015,0,15
K-1506 Molde,M,105 years or older,105,1506,Molde,2015,0,15
K-1508 Ålesund,F,0 years,0,1508,Ålesund,2015,295,15
K-1508 Ålesund,F,1 year,1,1508,Ålesund,2015,314,15
K-1508 Ålesund,F,2 years,2,1508,Ålesund,2015,320,15
K-1508 Ålesund,F,3 years,3,1508,Ålesund,2015,335,15
K-1508 Ålesund,F,4 years,4,1508,Ålesund,2015,308,15
K-1508 Ålesund,F,5 years,5,1508,Ålesund,2015,326,15
K-1508 Ålesund,F,6 years,6,1508,Ålesund,2015,332,15
K-1508 Ålesund,F,7 years,7,1508,Ålesund,2015,325,15
K-1508 Ålesund,F,8 years,8,1508,Ålesund,2015,311,15
K-1508 Ålesund,F,9 years,9,1508,Ålesund,2015,311,15
K-1508 Ålesund,F,10 years,10,1508,Ålesund,2015,335,15
K-1508 Ålesund,F,11 years,11,1508,Ålesund,2015,296,15
K-1508 Ålesund,F,12 years,12,1508,Ålesund,2015,338,15
K-1508 Ålesund,F,13 years,13,1508,Ålesund,2015,326,15
K-1508 Ålesund,F,14 years,14,1508,Ålesund,2015,332,15
K-1508 Ålesund,F,15 years,15,1508,Ålesund,2015,325,15
K-1508 Ålesund,F,16 years,16,1508,Ålesund,2015,332,15
K-1508 Ålesund,F,17 years,17,1508,Ålesund,2015,346,15
K-1508 Ålesund,F,18 years,18,1508,Ålesund,2015,338,15
K-1508 Ålesund,F,19 years,19,1508,Ålesund,2015,328,15
K-1508 Ålesund,F,20 years,20,1508,Ålesund,2015,348,15
K-1508 Ålesund,F,21 years,21,1508,Ålesund,2015,345,15
K-1508 Ålesund,F,22 years,22,1508,Ålesund,2015,370,15
K-1508 Ålesund,F,23 years,23,1508,Ålesund,2015,388,15
K-1508 Ålesund,F,24 years,24,1508,Ålesund,2015,401,15
K-1508 Ålesund,F,25 years,25,1508,Ålesund,2015,335,15
K-1508 Ålesund,F,26 years,26,1508,Ålesund,2015,367,15
K-1508 Ålesund,F,27 years,27,1508,Ålesund,2015,363,15
K-1508 Ålesund,F,28 years,28,1508,Ålesund,2015,362,15
K-1508 Ålesund,F,29 years,29,1508,Ålesund,2015,366,15
K-1508 Ålesund,F,30 years,30,1508,Ålesund,2015,367,15
K-1508 Ålesund,F,31 years,31,1508,Ålesund,2015,345,15
K-1508 Ålesund,F,32 years,32,1508,Ålesund,2015,354,15
K-1508 Ålesund,F,33 years,33,1508,Ålesund,2015,346,15
K-1508 Ålesund,F,34 years,34,1508,Ålesund,2015,361,15
K-1508 Ålesund,F,35 years,35,1508,Ålesund,2015,332,15
K-1508 Ålesund,F,36 years,36,1508,Ålesund,2015,354,15
K-1508 Ålesund,F,37 years,37,1508,Ålesund,2015,341,15
K-1508 Ålesund,F,38 years,38,1508,Ålesund,2015,341,15
K-1508 Ålesund,F,39 years,39,1508,Ålesund,2015,332,15
K-1508 Ålesund,F,40 years,40,1508,Ålesund,2015,359,15
K-1508 Ålesund,F,41 years,41,1508,Ålesund,2015,310,15
K-1508 Ålesund,F,42 years,42,1508,Ålesund,2015,365,15
K-1508 Ålesund,F,43 years,43,1508,Ålesund,2015,365,15
K-1508 Ålesund,F,44 years,44,1508,Ålesund,2015,369,15
K-1508 Ålesund,F,45 years,45,1508,Ålesund,2015,395,15
K-1508 Ålesund,F,46 years,46,1508,Ålesund,2015,384,15
K-1508 Ålesund,F,47 years,47,1508,Ålesund,2015,355,15
K-1508 Ålesund,F,48 years,48,1508,Ålesund,2015,352,15
K-1508 Ålesund,F,49 years,49,1508,Ålesund,2015,282,15
K-1508 Ålesund,F,50 years,50,1508,Ålesund,2015,330,15
K-1508 Ålesund,F,51 years,51,1508,Ålesund,2015,341,15
K-1508 Ålesund,F,52 years,52,1508,Ålesund,2015,321,15
K-1508 Ålesund,F,53 years,53,1508,Ålesund,2015,332,15
K-1508 Ålesund,F,54 years,54,1508,Ålesund,2015,366,15
K-1508 Ålesund,F,55 years,55,1508,Ålesund,2015,318,15
K-1508 Ålesund,F,56 years,56,1508,Ålesund,2015,322,15
K-1508 Ålesund,F,57 years,57,1508,Ålesund,2015,300,15
K-1508 Ålesund,F,58 years,58,1508,Ålesund,2015,393,15
K-1508 Ålesund,F,59 years,59,1508,Ålesund,2015,296,15
K-1508 Ålesund,F,60 years,60,1508,Ålesund,2015,298,15
K-1508 Ålesund,F,61 years,61,1508,Ålesund,2015,301,15
K-1508 Ålesund,F,62 years,62,1508,Ålesund,2015,347,15
K-1508 Ålesund,F,63 years,63,1508,Ålesund,2015,314,15
K-1508 Ålesund,F,64 years,64,1508,Ålesund,2015,307,15
K-1508 Ålesund,F,65 years,65,1508,Ålesund,2015,285,15
K-1508 Ålesund,F,66 years,66,1508,Ålesund,2015,272,15
K-1508 Ålesund,F,67 years,67,1508,Ålesund,2015,253,15
K-1508 Ålesund,F,68 years,68,1508,Ålesund,2015,283,15
K-1508 Ålesund,F,69 years,69,1508,Ålesund,2015,259,15
K-1508 Ålesund,F,70 years,70,1508,Ålesund,2015,256,15
K-1508 Ålesund,F,71 years,71,1508,Ålesund,2015,208,15
K-1508 Ålesund,F,72 years,72,1508,Ålesund,2015,179,15
K-1508 Ålesund,F,73 years,73,1508,Ålesund,2015,166,15
K-1508 Ålesund,F,74 years,74,1508,Ålesund,2015,166,15
K-1508 Ålesund,F,75 years,75,1508,Ålesund,2015,172,15
K-1508 Ålesund,F,76 years,76,1508,Ålesund,2015,142,15
K-1508 Ålesund,F,77 years,77,1508,Ålesund,2015,138,15
K-1508 Ålesund,F,78 years,78,1508,Ålesund,2015,173,15
K-1508 Ålesund,F,79 years,79,1508,Ålesund,2015,147,15
K-1508 Ålesund,F,80 years,80,1508,Ålesund,2015,116,15
K-1508 Ålesund,F,81 years,81,1508,Ålesund,2015,126,15
K-1508 Ålesund,F,82 years,82,1508,Ålesund,2015,146,15
K-1508 Ålesund,F,83 years,83,1508,Ålesund,2015,137,15
K-1508 Ålesund,F,84 years,84,1508,Ålesund,2015,121,15
K-1508 Ålesund,F,85 years,85,1508,Ålesund,2015,135,15
K-1508 Ålesund,F,86 years,86,1508,Ålesund,2015,119,15
K-1508 Ålesund,F,87 years,87,1508,Ålesund,2015,98,15
K-1508 Ålesund,F,88 years,88,1508,Ålesund,2015,110,15
K-1508 Ålesund,F,89 years,89,1508,Ålesund,2015,80,15
K-1508 Ålesund,F,90 years,90,1508,Ålesund,2015,76,15
K-1508 Ålesund,F,91 years,91,1508,Ålesund,2015,59,15
K-1508 Ålesund,F,92 years,92,1508,Ålesund,2015,60,15
K-1508 Ålesund,F,93 years,93,1508,Ålesund,2015,37,15
K-1508 Ålesund,F,94 years,94,1508,Ålesund,2015,34,15
K-1508 Ålesund,F,95 years,95,1508,Ålesund,2015,22,15
K-1508 Ålesund,F,96 years,96,1508,Ålesund,2015,22,15
K-1508 Ålesund,F,97 years,97,1508,Ålesund,2015,6,15
K-1508 Ålesund,F,98 years,98,1508,Ålesund,2015,10,15
K-1508 Ålesund,F,99 years,99,1508,Ålesund,2015,6,15
K-1508 Ålesund,F,100 years,100,1508,Ålesund,2015,1,15
K-1508 Ålesund,F,101 years,101,1508,Ålesund,2015,1,15
K-1508 Ålesund,F,102 years,102,1508,Ålesund,2015,1,15
K-1508 Ålesund,F,103 years,103,1508,Ålesund,2015,0,15
K-1508 Ålesund,F,104 years,104,1508,Ålesund,2015,0,15
K-1508 Ålesund,F,105 years or older,105,1508,Ålesund,2015,0,15
K-1508 Ålesund,M,0 years,0,1508,Ålesund,2015,324,15
K-1508 Ålesund,M,1 year,1,1508,Ålesund,2015,349,15
K-1508 Ålesund,M,2 years,2,1508,Ålesund,2015,332,15
K-1508 Ålesund,M,3 years,3,1508,Ålesund,2015,360,15
K-1508 Ålesund,M,4 years,4,1508,Ålesund,2015,327,15
K-1508 Ålesund,M,5 years,5,1508,Ålesund,2015,394,15
K-1508 Ålesund,M,6 years,6,1508,Ålesund,2015,346,15
K-1508 Ålesund,M,7 years,7,1508,Ålesund,2015,351,15
K-1508 Ålesund,M,8 years,8,1508,Ålesund,2015,334,15
K-1508 Ålesund,M,9 years,9,1508,Ålesund,2015,358,15
K-1508 Ålesund,M,10 years,10,1508,Ålesund,2015,369,15
K-1508 Ålesund,M,11 years,11,1508,Ålesund,2015,321,15
K-1508 Ålesund,M,12 years,12,1508,Ålesund,2015,299,15
K-1508 Ålesund,M,13 years,13,1508,Ålesund,2015,348,15
K-1508 Ålesund,M,14 years,14,1508,Ålesund,2015,365,15
K-1508 Ålesund,M,15 years,15,1508,Ålesund,2015,357,15
K-1508 Ålesund,M,16 years,16,1508,Ålesund,2015,344,15
K-1508 Ålesund,M,17 years,17,1508,Ålesund,2015,343,15
K-1508 Ålesund,M,18 years,18,1508,Ålesund,2015,345,15
K-1508 Ålesund,M,19 years,19,1508,Ålesund,2015,380,15
K-1508 Ålesund,M,20 years,20,1508,Ålesund,2015,354,15
K-1508 Ålesund,M,21 years,21,1508,Ålesund,2015,380,15
K-1508 Ålesund,M,22 years,22,1508,Ålesund,2015,367,15
K-1508 Ålesund,M,23 years,23,1508,Ålesund,2015,386,15
K-1508 Ålesund,M,24 years,24,1508,Ålesund,2015,434,15
K-1508 Ålesund,M,25 years,25,1508,Ålesund,2015,428,15
K-1508 Ålesund,M,26 years,26,1508,Ålesund,2015,423,15
K-1508 Ålesund,M,27 years,27,1508,Ålesund,2015,371,15
K-1508 Ålesund,M,28 years,28,1508,Ålesund,2015,406,15
K-1508 Ålesund,M,29 years,29,1508,Ålesund,2015,397,15
K-1508 Ålesund,M,30 years,30,1508,Ålesund,2015,401,15
K-1508 Ålesund,M,31 years,31,1508,Ålesund,2015,408,15
K-1508 Ålesund,M,32 years,32,1508,Ålesund,2015,409,15
K-1508 Ålesund,M,33 years,33,1508,Ålesund,2015,368,15
K-1508 Ålesund,M,34 years,34,1508,Ålesund,2015,378,15
K-1508 Ålesund,M,35 years,35,1508,Ålesund,2015,441,15
K-1508 Ålesund,M,36 years,36,1508,Ålesund,2015,381,15
K-1508 Ålesund,M,37 years,37,1508,Ålesund,2015,360,15
K-1508 Ålesund,M,38 years,38,1508,Ålesund,2015,391,15
K-1508 Ålesund,M,39 years,39,1508,Ålesund,2015,377,15
K-1508 Ålesund,M,40 years,40,1508,Ålesund,2015,387,15
K-1508 Ålesund,M,41 years,41,1508,Ålesund,2015,420,15
K-1508 Ålesund,M,42 years,42,1508,Ålesund,2015,422,15
K-1508 Ålesund,M,43 years,43,1508,Ålesund,2015,423,15
K-1508 Ålesund,M,44 years,44,1508,Ålesund,2015,423,15
K-1508 Ålesund,M,45 years,45,1508,Ålesund,2015,404,15
K-1508 Ålesund,M,46 years,46,1508,Ålesund,2015,421,15
K-1508 Ålesund,M,47 years,47,1508,Ålesund,2015,408,15
K-1508 Ålesund,M,48 years,48,1508,Ålesund,2015,368,15
K-1508 Ålesund,M,49 years,49,1508,Ålesund,2015,375,15
K-1508 Ålesund,M,50 years,50,1508,Ålesund,2015,365,15
K-1508 Ålesund,M,51 years,51,1508,Ålesund,2015,393,15
K-1508 Ålesund,M,52 years,52,1508,Ålesund,2015,345,15
K-1508 Ålesund,M,53 years,53,1508,Ålesund,2015,329,15
K-1508 Ålesund,M,54 years,54,1508,Ålesund,2015,333,15
K-1508 Ålesund,M,55 years,55,1508,Ålesund,2015,349,15
K-1508 Ålesund,M,56 years,56,1508,Ålesund,2015,342,15
K-1508 Ålesund,M,57 years,57,1508,Ålesund,2015,356,15
K-1508 Ålesund,M,58 years,58,1508,Ålesund,2015,361,15
K-1508 Ålesund,M,59 years,59,1508,Ålesund,2015,321,15
K-1508 Ålesund,M,60 years,60,1508,Ålesund,2015,324,15
K-1508 Ålesund,M,61 years,61,1508,Ålesund,2015,308,15
K-1508 Ålesund,M,62 years,62,1508,Ålesund,2015,307,15
K-1508 Ålesund,M,63 years,63,1508,Ålesund,2015,290,15
K-1508 Ålesund,M,64 years,64,1508,Ålesund,2015,286,15
K-1508 Ålesund,M,65 years,65,1508,Ålesund,2015,290,15
K-1508 Ålesund,M,66 years,66,1508,Ålesund,2015,294,15
K-1508 Ålesund,M,67 years,67,1508,Ålesund,2015,284,15
K-1508 Ålesund,M,68 years,68,1508,Ålesund,2015,281,15
K-1508 Ålesund,M,69 years,69,1508,Ålesund,2015,261,15
K-1508 Ålesund,M,70 years,70,1508,Ålesund,2015,241,15
K-1508 Ålesund,M,71 years,71,1508,Ålesund,2015,216,15
K-1508 Ålesund,M,72 years,72,1508,Ålesund,2015,184,15
K-1508 Ålesund,M,73 years,73,1508,Ålesund,2015,136,15
K-1508 Ålesund,M,74 years,74,1508,Ålesund,2015,149,15
K-1508 Ålesund,M,75 years,75,1508,Ålesund,2015,141,15
K-1508 Ålesund,M,76 years,76,1508,Ålesund,2015,116,15
K-1508 Ålesund,M,77 years,77,1508,Ålesund,2015,117,15
K-1508 Ålesund,M,78 years,78,1508,Ålesund,2015,113,15
K-1508 Ålesund,M,79 years,79,1508,Ålesund,2015,122,15
K-1508 Ålesund,M,80 years,80,1508,Ålesund,2015,104,15
K-1508 Ålesund,M,81 years,81,1508,Ålesund,2015,89,15
K-1508 Ålesund,M,82 years,82,1508,Ålesund,2015,91,15
K-1508 Ålesund,M,83 years,83,1508,Ålesund,2015,98,15
K-1508 Ålesund,M,84 years,84,1508,Ålesund,2015,73,15
K-1508 Ålesund,M,85 years,85,1508,Ålesund,2015,93,15
K-1508 Ålesund,M,86 years,86,1508,Ålesund,2015,71,15
K-1508 Ålesund,M,87 years,87,1508,Ålesund,2015,49,15
K-1508 Ålesund,M,88 years,88,1508,Ålesund,2015,56,15
K-1508 Ålesund,M,89 years,89,1508,Ålesund,2015,35,15
K-1508 Ålesund,M,90 years,90,1508,Ålesund,2015,43,15
K-1508 Ålesund,M,91 years,91,1508,Ålesund,2015,27,15
K-1508 Ålesund,M,92 years,92,1508,Ålesund,2015,22,15
K-1508 Ålesund,M,93 years,93,1508,Ålesund,2015,10,15
K-1508 Ålesund,M,94 years,94,1508,Ålesund,2015,14,15
K-1508 Ålesund,M,95 years,95,1508,Ålesund,2015,5,15
K-1508 Ålesund,M,96 years,96,1508,Ålesund,2015,4,15
K-1508 Ålesund,M,97 years,97,1508,Ålesund,2015,5,15
K-1508 Ålesund,M,98 years,98,1508,Ålesund,2015,1,15
K-1508 Ålesund,M,99 years,99,1508,Ålesund,2015,1,15
K-1508 Ålesund,M,100 years,100,1508,Ålesund,2015,0,15
K-1508 Ålesund,M,101 years,101,1508,Ålesund,2015,0,15
K-1508 Ålesund,M,102 years,102,1508,Ålesund,2015,0,15
K-1508 Ålesund,M,103 years,103,1508,Ålesund,2015,0,15
K-1508 Ålesund,M,104 years,104,1508,Ålesund,2015,0,15
K-1508 Ålesund,M,105 years or older,105,1508,Ålesund,2015,0,15
K-1511 Vanylven,F,0 years,0,1511,Vanylven,2015,8,15
K-1511 Vanylven,F,1 year,1,1511,Vanylven,2015,8,15
K-1511 Vanylven,F,2 years,2,1511,Vanylven,2015,11,15
K-1511 Vanylven,F,3 years,3,1511,Vanylven,2015,15,15
K-1511 Vanylven,F,4 years,4,1511,Vanylven,2015,19,15
K-1511 Vanylven,F,5 years,5,1511,Vanylven,2015,10,15
K-1511 Vanylven,F,6 years,6,1511,Vanylven,2015,16,15
K-1511 Vanylven,F,7 years,7,1511,Vanylven,2015,8,15
K-1511 Vanylven,F,8 years,8,1511,Vanylven,2015,10,15
K-1511 Vanylven,F,9 years,9,1511,Vanylven,2015,16,15
K-1511 Vanylven,F,10 years,10,1511,Vanylven,2015,16,15
K-1511 Vanylven,F,11 years,11,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,12 years,12,1511,Vanylven,2015,21,15
K-1511 Vanylven,F,13 years,13,1511,Vanylven,2015,22,15
K-1511 Vanylven,F,14 years,14,1511,Vanylven,2015,25,15
K-1511 Vanylven,F,15 years,15,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,16 years,16,1511,Vanylven,2015,26,15
K-1511 Vanylven,F,17 years,17,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,18 years,18,1511,Vanylven,2015,19,15
K-1511 Vanylven,F,19 years,19,1511,Vanylven,2015,26,15
K-1511 Vanylven,F,20 years,20,1511,Vanylven,2015,19,15
K-1511 Vanylven,F,21 years,21,1511,Vanylven,2015,15,15
K-1511 Vanylven,F,22 years,22,1511,Vanylven,2015,18,15
K-1511 Vanylven,F,23 years,23,1511,Vanylven,2015,15,15
K-1511 Vanylven,F,24 years,24,1511,Vanylven,2015,12,15
K-1511 Vanylven,F,25 years,25,1511,Vanylven,2015,22,15
K-1511 Vanylven,F,26 years,26,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,27 years,27,1511,Vanylven,2015,12,15
K-1511 Vanylven,F,28 years,28,1511,Vanylven,2015,8,15
K-1511 Vanylven,F,29 years,29,1511,Vanylven,2015,11,15
K-1511 Vanylven,F,30 years,30,1511,Vanylven,2015,11,15
K-1511 Vanylven,F,31 years,31,1511,Vanylven,2015,8,15
K-1511 Vanylven,F,32 years,32,1511,Vanylven,2015,9,15
K-1511 Vanylven,F,33 years,33,1511,Vanylven,2015,12,15
K-1511 Vanylven,F,34 years,34,1511,Vanylven,2015,12,15
K-1511 Vanylven,F,35 years,35,1511,Vanylven,2015,25,15
K-1511 Vanylven,F,36 years,36,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,37 years,37,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,38 years,38,1511,Vanylven,2015,11,15
K-1511 Vanylven,F,39 years,39,1511,Vanylven,2015,16,15
K-1511 Vanylven,F,40 years,40,1511,Vanylven,2015,17,15
K-1511 Vanylven,F,41 years,41,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,42 years,42,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,43 years,43,1511,Vanylven,2015,16,15
K-1511 Vanylven,F,44 years,44,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,45 years,45,1511,Vanylven,2015,19,15
K-1511 Vanylven,F,46 years,46,1511,Vanylven,2015,21,15
K-1511 Vanylven,F,47 years,47,1511,Vanylven,2015,21,15
K-1511 Vanylven,F,48 years,48,1511,Vanylven,2015,22,15
K-1511 Vanylven,F,49 years,49,1511,Vanylven,2015,25,15
K-1511 Vanylven,F,50 years,50,1511,Vanylven,2015,23,15
K-1511 Vanylven,F,51 years,51,1511,Vanylven,2015,30,15
K-1511 Vanylven,F,52 years,52,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,53 years,53,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,54 years,54,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,55 years,55,1511,Vanylven,2015,23,15
K-1511 Vanylven,F,56 years,56,1511,Vanylven,2015,21,15
K-1511 Vanylven,F,57 years,57,1511,Vanylven,2015,17,15
K-1511 Vanylven,F,58 years,58,1511,Vanylven,2015,24,15
K-1511 Vanylven,F,59 years,59,1511,Vanylven,2015,28,15
K-1511 Vanylven,F,60 years,60,1511,Vanylven,2015,29,15
K-1511 Vanylven,F,61 years,61,1511,Vanylven,2015,34,15
K-1511 Vanylven,F,62 years,62,1511,Vanylven,2015,19,15
K-1511 Vanylven,F,63 years,63,1511,Vanylven,2015,24,15
K-1511 Vanylven,F,64 years,64,1511,Vanylven,2015,24,15
K-1511 Vanylven,F,65 years,65,1511,Vanylven,2015,26,15
K-1511 Vanylven,F,66 years,66,1511,Vanylven,2015,25,15
K-1511 Vanylven,F,67 years,67,1511,Vanylven,2015,33,15
K-1511 Vanylven,F,68 years,68,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,69 years,69,1511,Vanylven,2015,18,15
K-1511 Vanylven,F,70 years,70,1511,Vanylven,2015,19,15
K-1511 Vanylven,F,71 years,71,1511,Vanylven,2015,18,15
K-1511 Vanylven,F,72 years,72,1511,Vanylven,2015,15,15
K-1511 Vanylven,F,73 years,73,1511,Vanylven,2015,20,15
K-1511 Vanylven,F,74 years,74,1511,Vanylven,2015,21,15
K-1511 Vanylven,F,75 years,75,1511,Vanylven,2015,10,15
K-1511 Vanylven,F,76 years,76,1511,Vanylven,2015,9,15
K-1511 Vanylven,F,77 years,77,1511,Vanylven,2015,15,15
K-1511 Vanylven,F,78 years,78,1511,Vanylven,2015,16,15
K-1511 Vanylven,F,79 years,79,1511,Vanylven,2015,7,15
K-1511 Vanylven,F,80 years,80,1511,Vanylven,2015,17,15
K-1511 Vanylven,F,81 years,81,1511,Vanylven,2015,11,15
K-1511 Vanylven,F,82 years,82,1511,Vanylven,2015,13,15
K-1511 Vanylven,F,83 years,83,1511,Vanylven,2015,6,15
K-1511 Vanylven,F,84 years,84,1511,Vanylven,2015,11,15
K-1511 Vanylven,F,85 years,85,1511,Vanylven,2015,10,15
K-1511 Vanylven,F,86 years,86,1511,Vanylven,2015,12,15
K-1511 Vanylven,F,87 years,87,1511,Vanylven,2015,6,15
K-1511 Vanylven,F,88 years,88,1511,Vanylven,2015,11,15
K-1511 Vanylven,F,89 years,89,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,90 years,90,1511,Vanylven,2015,14,15
K-1511 Vanylven,F,91 years,91,1511,Vanylven,2015,7,15
K-1511 Vanylven,F,92 years,92,1511,Vanylven,2015,7,15
K-1511 Vanylven,F,93 years,93,1511,Vanylven,2015,8,15
K-1511 Vanylven,F,94 years,94,1511,Vanylven,2015,5,15
K-1511 Vanylven,F,95 years,95,1511,Vanylven,2015,4,15
K-1511 Vanylven,F,96 years,96,1511,Vanylven,2015,2,15
K-1511 Vanylven,F,97 years,97,1511,Vanylven,2015,0,15
K-1511 Vanylven,F,98 years,98,1511,Vanylven,2015,1,15
K-1511 Vanylven,F,99 years,99,1511,Vanylven,2015,3,15
K-1511 Vanylven,F,100 years,100,1511,Vanylven,2015,0,15
K-1511 Vanylven,F,101 years,101,1511,Vanylven,2015,0,15
K-1511 Vanylven,F,102 years,102,1511,Vanylven,2015,0,15
K-1511 Vanylven,F,103 years,103,1511,Vanylven,2015,0,15
K-1511 Vanylven,F,104 years,104,1511,Vanylven,2015,0,15
K-1511 Vanylven,F,105 years or older,105,1511,Vanylven,2015,0,15
K-1511 Vanylven,M,0 years,0,1511,Vanylven,2015,11,15
K-1511 Vanylven,M,1 year,1,1511,Vanylven,2015,15,15
K-1511 Vanylven,M,2 years,2,1511,Vanylven,2015,20,15
K-1511 Vanylven,M,3 years,3,1511,Vanylven,2015,13,15
K-1511 Vanylven,M,4 years,4,1511,Vanylven,2015,15,15
K-1511 Vanylven,M,5 years,5,1511,Vanylven,2015,14,15
K-1511 Vanylven,M,6 years,6,1511,Vanylven,2015,21,15
K-1511 Vanylven,M,7 years,7,1511,Vanylven,2015,13,15
K-1511 Vanylven,M,8 years,8,1511,Vanylven,2015,10,15
K-1511 Vanylven,M,9 years,9,1511,Vanylven,2015,14,15
K-1511 Vanylven,M,10 years,10,1511,Vanylven,2015,19,15
K-1511 Vanylven,M,11 years,11,1511,Vanylven,2015,19,15
K-1511 Vanylven,M,12 years,12,1511,Vanylven,2015,8,15
K-1511 Vanylven,M,13 years,13,1511,Vanylven,2015,23,15
K-1511 Vanylven,M,14 years,14,1511,Vanylven,2015,28,15
K-1511 Vanylven,M,15 years,15,1511,Vanylven,2015,30,15
K-1511 Vanylven,M,16 years,16,1511,Vanylven,2015,29,15
K-1511 Vanylven,M,17 years,17,1511,Vanylven,2015,30,15
K-1511 Vanylven,M,18 years,18,1511,Vanylven,2015,25,15
K-1511 Vanylven,M,19 years,19,1511,Vanylven,2015,21,15
K-1511 Vanylven,M,20 years,20,1511,Vanylven,2015,26,15
K-1511 Vanylven,M,21 years,21,1511,Vanylven,2015,22,15
K-1511 Vanylven,M,22 years,22,1511,Vanylven,2015,17,15
K-1511 Vanylven,M,23 years,23,1511,Vanylven,2015,20,15
K-1511 Vanylven,M,24 years,24,1511,Vanylven,2015,18,15
K-1511 Vanylven,M,25 years,25,1511,Vanylven,2015,18,15
K-1511 Vanylven,M,26 years,26,1511,Vanylven,2015,11,15
K-1511 Vanylven,M,27 years,27,1511,Vanylven,2015,17,15
K-1511 Vanylven,M,28 years,28,1511,Vanylven,2015,13,15
K-1511 Vanylven,M,29 years,29,1511,Vanylven,2015,8,15
K-1511 Vanylven,M,30 years,30,1511,Vanylven,2015,13,15
K-1511 Vanylven,M,31 years,31,1511,Vanylven,2015,10,15
K-1511 Vanylven,M,32 years,32,1511,Vanylven,2015,12,15
K-1511 Vanylven,M,33 years,33,1511,Vanylven,2015,11,15
K-1511 Vanylven,M,34 years,34,1511,Vanylven,2015,19,15
K-1511 Vanylven,M,35 years,35,1511,Vanylven,2015,20,15
K-1511 Vanylven,M,36 years,36,1511,Vanylven,2015,8,15
K-1511 Vanylven,M,37 years,37,1511,Vanylven,2015,15,15
K-1511 Vanylven,M,38 years,38,1511,Vanylven,2015,14,15
K-1511 Vanylven,M,39 years,39,1511,Vanylven,2015,17,15
K-1511 Vanylven,M,40 years,40,1511,Vanylven,2015,17,15
K-1511 Vanylven,M,41 years,41,1511,Vanylven,2015,20,15
K-1511 Vanylven,M,42 years,42,1511,Vanylven,2015,22,15
K-1511 Vanylven,M,43 years,43,1511,Vanylven,2015,12,15
K-1511 Vanylven,M,44 years,44,1511,Vanylven,2015,25,15
K-1511 Vanylven,M,45 years,45,1511,Vanylven,2015,32,15
K-1511 Vanylven,M,46 years,46,1511,Vanylven,2015,28,15
K-1511 Vanylven,M,47 years,47,1511,Vanylven,2015,23,15
K-1511 Vanylven,M,48 years,48,1511,Vanylven,2015,23,15
K-1511 Vanylven,M,49 years,49,1511,Vanylven,2015,26,15
K-1511 Vanylven,M,50 years,50,1511,Vanylven,2015,33,15
K-1511 Vanylven,M,51 years,51,1511,Vanylven,2015,26,15
K-1511 Vanylven,M,52 years,52,1511,Vanylven,2015,18,15
K-1511 Vanylven,M,53 years,53,1511,Vanylven,2015,22,15
K-1511 Vanylven,M,54 years,54,1511,Vanylven,2015,18,15
K-1511 Vanylven,M,55 years,55,1511,Vanylven,2015,21,15
K-1511 Vanylven,M,56 years,56,1511,Vanylven,2015,21,15
K-1511 Vanylven,M,57 years,57,1511,Vanylven,2015,22,15
K-1511 Vanylven,M,58 years,58,1511,Vanylven,2015,25,15
K-1511 Vanylven,M,59 years,59,1511,Vanylven,2015,27,15
K-1511 Vanylven,M,60 years,60,1511,Vanylven,2015,32,15
